date,code,imports,exports,name,total
2025-03,ON,43490829695.0,0.0,Ontario,43490829695.0
2025-03,QC,10467947619.0,0.0,Quebec,10467947619.0
2025-03,BC,6764903267.0,0.0,British Columbia,6764903267.0
2025-03,AB,3637355076.0,0.0,Alberta,3637355076.0
2025-03,MB,3457398649.0,0.0,Manitoba,3457398649.0
2025-03,SK,1935210143.0,0.0,Saskatchewan,1935210143.0
2025-03,NB,1543730626.0,0.0,New Brunswick,1543730626.0
2025-03,NS,990987454.0,0.0,Nova Scotia,990987454.0
2025-03,NL,182946085.0,0.0,Newfoundland & Labrador,182946085.0
2025-03,PE,1582680.0,0.0,Prince Edward Island,1582680.0
2025-03,YT,1018072.0,0.0,Yukon,1018072.0
2025-03,NU,3600.0,0.0,Nunavut,3600.0
2025-04,ON,40025196237.0,0.0,Ontario,40025196237.0
2025-04,QC,10012927889.0,0.0,Quebec,10012927889.0
2025-04,BC,6377981234.0,0.0,British Columbia,6377981234.0
2025-04,AB,3375238981.0,0.0,Alberta,3375238981.0
2025-04,MB,2669089582.0,0.0,Manitoba,2669089582.0
2025-04,SK,1311373763.0,0.0,Saskatchewan,1311373763.0
2025-04,NB,1226915670.0,0.0,New Brunswick,1226915670.0
2025-04,NS,1205623900.0,0.0,Nova Scotia,1205623900.0
2025-04,NL,201861386.0,0.0,Newfoundland & Labrador,201861386.0
2025-04,YT,6295762.0,0.0,Yukon,6295762.0
2025-04,PE,1303201.0,0.0,Prince Edward Island,1303201.0
2025-04,NT,198421.0,0.0,Northwest Territories,198421.0
2025-05,ON,41638975306.0,0.0,Ontario,41638975306.0
2025-05,QC,9887150525.0,0.0,Quebec,9887150525.0
2025-05,BC,6304332745.0,0.0,British Columbia,6304332745.0
2025-05,AB,3404130631.0,0.0,Alberta,3404130631.0
2025-05,MB,2665315209.0,0.0,Manitoba,2665315209.0
2025-05,SK,1346054329.0,0.0,Saskatchewan,1346054329.0
2025-05,NB,1186449009.0,0.0,New Brunswick,1186449009.0
2025-05,NS,976120438.0,0.0,Nova Scotia,976120438.0
2025-05,NL,196348503.0,0.0,Newfoundland & Labrador,196348503.0
2025-05,PE,16947828.0,0.0,Prince Edward Island,16947828.0
2025-05,YT,7165293.0,0.0,Yukon,7165293.0
2025-05,NU,264560.0,0.0,Nunavut,264560.0
2025-06,ON,39189339046.0,0.0,Ontario,39189339046.0
2025-06,QC,10398081085.0,0.0,Quebec,10398081085.0
2025-06,BC,6286850374.0,0.0,British Columbia,6286850374.0
2025-06,AB,3324819614.0,0.0,Alberta,3324819614.0
2025-06,MB,2480222932.0,0.0,Manitoba,2480222932.0
2025-06,NL,2330624544.0,0.0,Newfoundland & Labrador,2330624544.0
2025-06,SK,1275123492.0,0.0,Saskatchewan,1275123492.0
2025-06,NB,1174034689.0,0.0,New Brunswick,1174034689.0
2025-06,NS,981910975.0,0.0,Nova Scotia,981910975.0
2025-06,PE,35131155.0,0.0,Prince Edward Island,35131155.0
2025-06,YT,9910119.0,0.0,Yukon,9910119.0
2025-07,ON,39322901623.0,0.0,Ontario,39322901623.0
2025-07,QC,10105823183.0,0.0,Quebec,10105823183.0
2025-07,BC,6541068613.0,0.0,British Columbia,6541068613.0
2025-07,AB,3174848828.0,0.0,Alberta,3174848828.0
2025-07,MB,2423710396.0,0.0,Manitoba,2423710396.0
2025-07,NB,1411727481.0,0.0,New Brunswick,1411727481.0
2025-07,SK,1374675666.0,0.0,Saskatchewan,1374675666.0
2025-07,NS,1108762950.0,0.0,Nova Scotia,1108762950.0
2025-07,NL,253001341.0,0.0,Newfoundland & Labrador,253001341.0
2025-07,NU,40648323.0,0.0,Nunavut,40648323.0
2025-07,YT,15612494.0,0.0,Yukon,15612494.0
2025-07,PE,2253743.0,0.0,Prince Edward Island,2253743.0
2025-08,ON,40127744353.0,0.0,Ontario,40127744353.0
2025-08,QC,9324190814.0,0.0,Quebec,9324190814.0
2025-08,BC,6480197590.0,0.0,British Columbia,6480197590.0
2025-08,AB,3295625066.0,0.0,Alberta,3295625066.0
2025-08,MB,2622106149.0,0.0,Manitoba,2622106149.0
2025-08,SK,1450081261.0,0.0,Saskatchewan,1450081261.0
2025-08,NB,1146948752.0,0.0,New Brunswick,1146948752.0
2025-08,NS,740337437.0,0.0,Nova Scotia,740337437.0
2025-08,NL,337541465.0,0.0,Newfoundland & Labrador,337541465.0
2025-08,NU,83670535.0,0.0,Nunavut,83670535.0
2025-08,PE,14702069.0,0.0,Prince Edward Island,14702069.0
2025-08,YT,10059013.0,0.0,Yukon,10059013.0
2025-09,ON,38536785237.0,0.0,Ontario,38536785237.0
2025-09,QC,9223107984.0,0.0,Quebec,9223107984.0
2025-09,BC,6281381423.0,0.0,British Columbia,6281381423.0
2025-09,AB,3375618022.0,0.0,Alberta,3375618022.0
2025-09,MB,2378442124.0,0.0,Manitoba,2378442124.0
2025-09,SK,1349953991.0,0.0,Saskatchewan,1349953991.0
2025-09,NB,1129044225.0,0.0,New Brunswick,1129044225.0
2025-09,NS,1001328137.0,0.0,Nova Scotia,1001328137.0
2025-09,NL,334156798.0,0.0,Newfoundland & Labrador,334156798.0
2025-09,NU,113295462.0,0.0,Nunavut,113295462.0
2025-09,NT,44539986.0,0.0,Northwest Territories,44539986.0
2025-09,PE,26964215.0,0.0,Prince Edward Island,26964215.0
2025-09,YT,9938342.0,0.0,Yukon,9938342.0
2025-10,ON,43240095664.0,0.0,Ontario,43240095664.0
2025-10,QC,9553224477.0,0.0,Quebec,9553224477.0
2025-10,BC,6520486044.0,0.0,British Columbia,6520486044.0
2025-10,AB,3083359651.0,0.0,Alberta,3083359651.0
2025-10,MB,2818673110.0,0.0,Manitoba,2818673110.0
2025-10,SK,1537694646.0,0.0,Saskatchewan,1537694646.0
2025-10,NB,1271315771.0,0.0,New Brunswick,1271315771.0
2025-10,NS,829412507.0,0.0,Nova Scotia,829412507.0
2025-10,NL,371932752.0,0.0,Newfoundland & Labrador,371932752.0
2025-10,YT,7327928.0,0.0,Yukon,7327928.0
2025-10,PE,4336287.0,0.0,Prince Edward Island,4336287.0
2025-11,ON,38656940088.0,0.0,Ontario,38656940088.0
2025-11,QC,9540090916.0,0.0,Quebec,9540090916.0
2025-11,BC,6127236726.0,0.0,British Columbia,6127236726.0
2025-11,AB,2789335392.0,0.0,Alberta,2789335392.0
2025-11,MB,2473736843.0,0.0,Manitoba,2473736843.0
2025-11,SK,1354854247.0,0.0,Saskatchewan,1354854247.0
2025-11,NB,993977215.0,0.0,New Brunswick,993977215.0
2025-11,NS,956469997.0,0.0,Nova Scotia,956469997.0
2025-11,NL,292423199.0,0.0,Newfoundland & Labrador,292423199.0
2025-11,PE,45553679.0,0.0,Prince Edward Island,45553679.0
2025-11,YT,5826045.0,0.0,Yukon,5826045.0
2025-11,NU,336665.0,0.0,Nunavut,336665.0
2025-12,ON,37996966374.0,0.0,Ontario,37996966374.0
2025-12,QC,8449591492.0,0.0,Quebec,8449591492.0
2025-12,BC,6232373561.0,0.0,British Columbia,6232373561.0
2025-12,AB,2670231013.0,0.0,Alberta,2670231013.0
2025-12,MB,2635704895.0,0.0,Manitoba,2635704895.0
2025-12,NB,1413239704.0,0.0,New Brunswick,1413239704.0
2025-12,SK,1315376321.0,0.0,Saskatchewan,1315376321.0
2025-12,NS,1192394578.0,0.0,Nova Scotia,1192394578.0
2025-12,NL,186219638.0,0.0,Newfoundland & Labrador,186219638.0
2025-12,PE,41726416.0,0.0,Prince Edward Island,41726416.0
2025-12,NU,7045728.0,0.0,Nunavut,7045728.0
2025-12,NT,3096402.0,0.0,Northwest Territories,3096402.0
2025-12,YT,914717.0,0.0,Yukon,914717.0
2026-01,ON,35811170418.0,20217643767.0,Ontario,56028814185.0
2026-01,AB,2734885908.0,15272042608.0,Alberta,18006928516.0
2026-01,QC,8668416459.0,8147088397.0,Quebec,16815504856.0
2026-01,BC,6387572080.0,4255839247.0,British Columbia,10643411327.0
2026-01,SK,1535764518.0,3473806842.0,Saskatchewan,5009571360.0
2026-01,MB,2437247192.0,1318554066.0,Manitoba,3755801258.0
2026-01,NB,1216263738.0,1174892394.0,New Brunswick,2391156132.0
2026-01,NL,163061660.0,1135644979.0,Newfoundland & Labrador,1298706639.0
2026-01,NS,695933388.0,462472819.0,Nova Scotia,1158406207.0
2026-01,PE,5600889.0,225392300.0,Prince Edward Island,230993189.0
2026-01,NT,0.0,75984495.0,Northwest Territories,75984495.0
2026-01,NU,0.0,66609349.0,Nunavut,66609349.0
2026-01,YT,7305761.0,16148172.0,Yukon,23453933.0
2026-02,ON,39131482198.0,22415518910.0,Ontario,61547001108.0
2026-02,QC,9157602843.0,8718203384.0,Quebec,17875806227.0
2026-02,AB,2659860656.0,13481631173.0,Alberta,16141491829.0
2026-02,BC,6036509169.0,4547634135.0,British Columbia,10584143304.0
2026-02,SK,1635890264.0,3413376126.0,Saskatchewan,5049266390.0
2026-02,MB,2788211981.0,1472703763.0,Manitoba,4260915744.0
2026-02,NB,1706133497.0,1090385531.0,New Brunswick,2796519028.0
2026-02,NL,233885122.0,1219007052.0,Newfoundland & Labrador,1452892174.0
2026-02,NS,947927876.0,495672130.0,Nova Scotia,1443600006.0
2026-02,PE,15049393.0,188338259.0,Prince Edward Island,203387652.0
2026-02,NT,0.0,65065503.0,Northwest Territories,65065503.0
2026-02,YT,3605965.0,19011640.0,Yukon,22617605.0
2026-02,NU,17140.0,73439.0,Nunavut,90579.0
2026-03,ON,44661684993.0,27632420789.0,Ontario,72294105782.0
2026-03,QC,10293590486.0,10350485391.0,Quebec,20644075877.0
2026-03,AB,3031950142.0,16247221818.0,Alberta,19279171960.0
2026-03,BC,7232163406.0,4716585322.0,British Columbia,11948748728.0
2026-03,SK,1850003485.0,4123907359.0,Saskatchewan,5973910844.0
2026-03,MB,3076137520.0,1568589923.0,Manitoba,4644727443.0
2026-03,NB,1663233059.0,1656050989.0,New Brunswick,3319284048.0
2026-03,NS,1412112963.0,536709354.0,Nova Scotia,1948822317.0
2026-03,NL,375737468.0,1545996422.0,Newfoundland & Labrador,1921733890.0
2026-03,PE,19880205.0,205832347.0,Prince Edward Island,225712552.0
2026-03,YT,15028693.0,15174517.0,Yukon,30203210.0
2026-03,NU,7687375.0,274774.0,Nunavut,7962149.0
2026-03,NT,0.0,177869.0,Northwest Territories,177869.0
2026-04,ON,42375395983.0,24914980500.0,Ontario,67290376483.0
2026-04,AB,3302857102.0,17752804910.0,Alberta,21055662012.0
2026-04,QC,9501291844.0,9788254428.0,Quebec,19289546272.0
2026-04,BC,6201654080.0,4528895091.0,British Columbia,10730549171.0
2026-04,SK,1753811742.0,4420481416.0,Saskatchewan,6174293158.0
2026-04,MB,3187662057.0,1536639847.0,Manitoba,4724301904.0
2026-04,NB,1734723846.0,1819463513.0,New Brunswick,3554187359.0
2026-04,NL,239678246.0,1889722337.0,Newfoundland & Labrador,2129400583.0
2026-04,NS,1022684840.0,554106767.0,Nova Scotia,1576791607.0
2026-04,PE,20794213.0,188276271.0,Prince Edward Island,209070484.0
2026-04,YT,6903020.0,16778948.0,Yukon,23681968.0
2026-04,NT,37761.0,1020098.0,Northwest Territories,1057859.0
2026-04,NU,325365.0,87208.0,Nunavut,412573.0
