date,code,hs2,imports,exports,commodity,total
2026-05,SK,85,92485858.0,17039838.0,Electrical equipment,109525696.0
2026-05,ZZ,88,0.0,106884829.0,Aircraft & spacecraft,106884829.0
2026-05,QC,62,82712574.0,24056271.0,Woven apparel,106768845.0
2026-05,ON,63,89820447.0,16794376.0,Other made-up textiles,106614823.0
2026-05,BC,19,67636235.0,38537046.0,Prepared cereals,106173281.0
2026-05,QC,47,25593877.0,80046427.0,Wood pulp,105640304.0
2026-05,SK,23,16034052.0,89594669.0,Food industry residues,105628721.0
2026-05,QC,09,89332764.0,9291345.0,"Coffee, tea & spices",98624109.0
2026-05,BC,71,44223522.0,50919901.0,Precious metals & stones,95143423.0
2026-05,NB,44,9365186.0,83100084.0,Wood & wood articles,92465270.0
2026-05,BC,22,84897923.0,6216686.0,Beverages & spirits,91114609.0
2026-05,AB,08,90255401.0,0.0,Fruit & nuts,90255401.0
2026-05,BC,89,83870215.0,5091235.0,Ships & boats,88961450.0
2026-05,NL,75,206625.0,88256032.0,Nickel,88462657.0
2026-05,QC,32,33679315.0,54432961.0,Tanning & dye extracts,88112276.0
2026-05,QC,83,56533008.0,31460319.0,Miscellaneous metal articles,87993327.0
2026-05,NS,27,85625157.0,251473.0,Mineral fuels & oils,85876630.0
2026-05,AB,20,18148328.0,67039398.0,Prepared vegetables,85187726.0
2026-05,QC,95,57379276.0,27446378.0,Toys & sports equipment,84825654.0
2026-05,ON,93,51815477.0,32873527.0,Arms & ammunition,84689004.0
2026-05,AB,38,64182921.0,19930465.0,Misc chemical products,84113386.0
2026-05,NB,84,65054859.0,18305930.0,Machinery & mechanical appliances,83360789.0
2026-05,MB,90,69712610.0,12757081.0,Optical & medical instruments,82469691.0
2026-05,ON,69,76769006.0,4963238.0,Ceramic products,81732244.0
2026-05,MB,73,73344563.0,8114116.0,Articles of iron & steel,81458679.0
2026-05,BC,20,65803932.0,15234588.0,Prepared vegetables,81038520.0
2026-05,MB,48,50508991.0,29866656.0,Paper & paperboard,80375647.0
2026-05,BC,99,56686542.0,23679177.0,Confidential / low-value (CA),80365719.0
2026-05,ON,89,68388644.0,11216985.0,Ships & boats,79605629.0
2026-05,BC,79,1259613.0,77851234.0,Zinc,79110847.0
2026-05,BC,40,72273438.0,6132733.0,Rubber,78406171.0
2026-05,ON,56,58799855.0,18236060.0,Wadding & felt,77035915.0
2026-05,ZZ,28,0.0,77002816.0,Inorganic chemicals,77002816.0
2026-05,QC,79,2755208.0,74139796.0,Zinc,76895004.0
2026-05,MB,20,9426927.0,67417297.0,Prepared vegetables,76844224.0
2026-05,ON,91,73375954.0,2176318.0,Clocks & watches,75552272.0
2026-05,QC,25,23169411.0,52098244.0,"Salt, sulphur, stone, cement",75267655.0
2026-05,QC,98,6385415.0,68695056.0,Special transactions (CA),75080471.0
2026-05,SK,38,69623555.0,2725964.0,Misc chemical products,72349519.0
2026-05,AB,31,45364984.0,26105802.0,Fertilizers,71470786.0
2026-05,ON,47,24922033.0,46358330.0,Wood pulp,71280363.0
2026-05,BC,02,56321206.0,14559538.0,Meat & offal,70880744.0
2026-05,QC,81,30710032.0,38167488.0,Other base metals,68877520.0
2026-05,QC,68,34332667.0,34300812.0,Stone & cement articles,68633479.0
2026-05,ON,86,57581158.0,10576143.0,Railway equipment,68157301.0
2026-05,AB,40,63428813.0,4550246.0,Rubber,67979059.0
2026-05,MB,30,10155170.0,57527139.0,Pharmaceuticals,67682309.0
2026-05,AB,99,29738670.0,37284447.0,Confidential / low-value (CA),67023117.0
2026-05,NB,47,2175085.0,63937172.0,Wood pulp,66112257.0
2026-05,QC,15,53947905.0,12091083.0,Animal/veg fats & oils,66038988.0
2026-05,QC,75,52640360.0,12765220.0,Nickel,65405580.0
2026-05,QC,89,51378409.0,13665536.0,Ships & boats,65043945.0
2026-05,BC,09,56496169.0,8536017.0,"Coffee, tea & spices",65032186.0
2026-05,QC,07,32083297.0,31588875.0,Vegetables,63672172.0
2026-05,ON,24,51208597.0,12235074.0,Tobacco,63443671.0
2026-05,MB,94,40666154.0,22628908.0,Furniture,63295062.0
2026-05,QC,16,18882873.0,44123886.0,Prepared meat & fish,63006759.0
2026-05,PE,20,0.0,62506282.0,Prepared vegetables,62506282.0
2026-05,ON,59,38280271.0,23429293.0,Coated textiles,61709564.0
2026-05,NL,15,60337968.0,67021.0,Animal/veg fats & oils,60404989.0
2026-05,MB,88,18122927.0,41358598.0,Aircraft & spacecraft,59481525.0
2026-05,QC,12,21842467.0,37566387.0,Oil seeds,59408854.0
2026-05,BC,06,15410538.0,43630850.0,Live trees & plants,59041388.0
2026-05,AB,76,33607803.0,25380091.0,Aluminium,58987894.0
2026-05,SK,39,55000012.0,3765811.0,Plastics,58765823.0
2026-05,ZZ,73,0.0,58505609.0,Articles of iron & steel,58505609.0
2026-05,BC,64,57535241.0,627770.0,Footwear,58163011.0
2026-05,NB,16,350068.0,57710591.0,Prepared meat & fish,58060659.0
2026-05,QC,49,21092999.0,36389847.0,Printed books & media,57482846.0
2026-05,QC,23,18381363.0,38259156.0,Food industry residues,56640519.0
2026-05,QC,70,41548467.0,14250360.0,Glass,55798827.0
2026-05,MB,29,54698970.0,962964.0,Organic chemicals,55661934.0
2026-05,BC,68,46089868.0,9129093.0,Stone & cement articles,55218961.0
2026-05,NB,48,15599166.0,39510116.0,Paper & paperboard,55109282.0
2026-05,NB,87,51886533.0,3029617.0,Vehicles,54916150.0
2026-05,BC,42,52805227.0,1636045.0,Leather goods,54441272.0
2026-05,NS,85,34704236.0,19549140.0,Electrical equipment,54253376.0
2026-05,ZZ,39,0.0,52924268.0,Plastics,52924268.0
2026-05,QC,36,16799228.0,36054251.0,Explosives,52853479.0
2026-05,ON,11,34897371.0,17753715.0,Milling products,52651086.0
2026-05,QC,34,22926493.0,29121273.0,Soap & cleaning products,52047766.0
2026-05,AB,88,32569186.0,19318095.0,Aircraft & spacecraft,51887281.0
2026-05,BC,63,41947888.0,9529128.0,Other made-up textiles,51477016.0
2026-05,MB,44,18625226.0,32272187.0,Wood & wood articles,50897413.0
2026-05,BC,74,34145398.0,16623264.0,Copper,50768662.0
2026-05,BC,98,4727839.0,45674928.0,Special transactions (CA),50402767.0
2026-05,QC,04,39685144.0,10250617.0,Dairy products,49935761.0
2026-05,QC,82,31680273.0,17514178.0,Tools & cutlery,49194451.0
2026-05,AB,48,25429177.0,23291042.0,Paper & paperboard,48720219.0
2026-05,PE,03,0.0,47480549.0,Fish & seafood,47480549.0
2026-05,NS,88,42879218.0,4550669.0,Aircraft & spacecraft,47429887.0
2026-05,QC,64,42448591.0,4415538.0,Footwear,46864129.0
2026-05,MB,99,41217260.0,5550937.0,Confidential / low-value (CA),46768197.0
2026-05,NS,73,37834706.0,8829300.0,Articles of iron & steel,46664006.0
2026-05,BC,23,22221313.0,24270026.0,Food industry residues,46491339.0
2026-05,BC,82,34485583.0,11313837.0,Tools & cutlery,45799420.0
2026-05,BC,70,37738512.0,7095590.0,Glass,44834102.0
2026-05,SK,73,40669476.0,3684659.0,Articles of iron & steel,44354135.0
2026-05,ON,57,42785984.0,1537280.0,Carpets,44323264.0
2026-05,NB,20,2460107.0,41705957.0,Prepared vegetables,44166064.0
2026-05,QC,93,28964318.0,13565997.0,Arms & ammunition,42530315.0
2026-05,MB,23,24972455.0,17519328.0,Food industry residues,42491783.0
2026-05,BC,33,29463987.0,12975305.0,Cosmetics & perfumes,42439292.0
2026-05,MB,28,21999368.0,20120270.0,Inorganic chemicals,42119638.0
2026-05,SK,11,2157044.0,39663599.0,Milling products,41820643.0
2026-05,BC,18,17838831.0,23362860.0,Cocoa & cocoa products,41201691.0
2026-05,MB,40,38564877.0,2275597.0,Rubber,40840474.0
2026-05,BC,96,39492311.0,465828.0,Miscellaneous manufactures,39958139.0
2026-05,BC,12,19791913.0,20132076.0,Oil seeds,39923989.0
2026-05,AB,71,14857879.0,24814059.0,Precious metals & stones,39671938.0
2026-05,QC,42,34766735.0,4896887.0,Leather goods,39663622.0
2026-05,BC,83,35857064.0,3541309.0,Miscellaneous metal articles,39398373.0
2026-05,QC,63,32885379.0,6191997.0,Other made-up textiles,39077376.0
2026-05,AB,68,28737575.0,10337519.0,Stone & cement articles,39075094.0
2026-05,BC,16,34861943.0,3229220.0,Prepared meat & fish,38091163.0
2026-05,MB,72,18427461.0,19446373.0,Iron & steel,37873834.0
2026-05,BC,29,34662064.0,3179210.0,Organic chemicals,37841274.0
2026-05,ZZ,09,0.0,37582354.0,"Coffee, tea & spices",37582354.0
2026-05,MB,01,2237102.0,35132981.0,Live animals,37370083.0
2026-05,AB,70,15118692.0,21248064.0,Glass,36366756.0
2026-05,SK,01,18117256.0,18042626.0,Live animals,36159882.0
2026-05,BC,15,25043517.0,11047256.0,Animal/veg fats & oils,36090773.0
2026-05,NS,99,26498437.0,9063204.0,Confidential / low-value (CA),35561641.0
2026-05,AB,30,13935239.0,21288047.0,Pharmaceuticals,35223286.0
2026-05,QC,10,8034412.0,26628175.0,Cereals,34662587.0
2026-05,ZZ,95,0.0,34658330.0,Toys & sports equipment,34658330.0
2026-05,MB,49,14275332.0,20282663.0,Printed books & media,34557995.0
2026-05,AB,75,2543967.0,31966148.0,Nickel,34510115.0
2026-05,AB,19,17853518.0,16444285.0,Prepared cereals,34297803.0
2026-05,PE,98,0.0,34214429.0,Special transactions (CA),34214429.0
2026-05,AB,72,15909116.0,18162644.0,Iron & steel,34071760.0
2026-05,QC,69,33068311.0,660654.0,Ceramic products,33728965.0
2026-05,SK,40,31700234.0,994265.0,Rubber,32694499.0
2026-05,ON,54,20814997.0,11690046.0,Man-made filaments,32505043.0
2026-05,ZZ,40,0.0,32500179.0,Rubber,32500179.0
2026-05,NS,48,3609809.0,28638896.0,Paper & paperboard,32248705.0
2026-05,AB,34,28900536.0,2997887.0,Soap & cleaning products,31898423.0
2026-05,QC,96,14433191.0,17278586.0,Miscellaneous manufactures,31711777.0
2026-05,ON,65,29141312.0,1715005.0,Headgear,30856317.0
2026-05,AB,11,4007248.0,26709334.0,Milling products,30716582.0
2026-05,MB,07,11334437.0,19209489.0,Vegetables,30543926.0
2026-05,ZZ,94,0.0,30462197.0,Furniture,30462197.0
2026-05,ON,97,20354627.0,10037569.0,Works of art,30392196.0
2026-05,BC,32,29620621.0,691483.0,Tanning & dye extracts,30312104.0
2026-05,PE,84,897850.0,28826530.0,Machinery & mechanical appliances,29724380.0
2026-05,BC,49,24955568.0,4763777.0,Printed books & media,29719345.0
2026-05,NB,39,21523522.0,7991367.0,Plastics,29514889.0
2026-05,ON,05,13350540.0,15952843.0,Other animal products,29303383.0
2026-05,QC,35,20194759.0,8952459.0,Protein substances,29147218.0
2026-05,SK,72,12564294.0,16294299.0,Iron & steel,28858593.0
2026-05,ZZ,07,0.0,28632881.0,Vegetables,28632881.0
2026-05,BC,35,17410477.0,10844766.0,Protein substances,28255243.0
2026-05,MB,11,2575346.0,25360213.0,Milling products,27935559.0
2026-05,AB,95,25245032.0,2601856.0,Toys & sports equipment,27846888.0
2026-05,NS,39,11526969.0,16108838.0,Plastics,27635807.0
2026-05,QC,59,13688795.0,13853183.0,Coated textiles,27541978.0
2026-05,AB,21,22921688.0,4029380.0,Misc food preparations,26951068.0
2026-05,BC,30,22749754.0,3749547.0,Pharmaceuticals,26499301.0
2026-05,SK,47,393789.0,25618808.0,Wood pulp,26012597.0
2026-05,NB,73,23172846.0,2677239.0,Articles of iron & steel,25850085.0
2026-05,BC,34,20362456.0,5346554.0,Soap & cleaning products,25709010.0
2026-05,QC,01,8665458.0,16842252.0,Live animals,25507710.0
2026-05,MB,34,25338130.0,14770.0,Soap & cleaning products,25352900.0
2026-05,SK,88,24967238.0,254570.0,Aircraft & spacecraft,25221808.0
2026-05,ZZ,76,0.0,24580383.0,Aluminium,24580383.0
2026-05,MB,76,16347563.0,7967872.0,Aluminium,24315435.0
2026-05,NU,88,23916536.0,0.0,Aircraft & spacecraft,23916536.0
2026-05,ON,13,20641272.0,3154500.0,Resins & gums,23795772.0
2026-05,ZZ,71,0.0,23453591.0,Precious metals & stones,23453591.0
2026-05,ZZ,72,0.0,23374659.0,Iron & steel,23374659.0
2026-05,BC,10,18221440.0,5108183.0,Cereals,23329623.0
2026-05,ZZ,83,0.0,23320097.0,Miscellaneous metal articles,23320097.0
2026-05,QC,56,15549022.0,7501237.0,Wadding & felt,23050259.0
2026-05,MB,25,22823913.0,177476.0,"Salt, sulphur, stone, cement",23001389.0
2026-05,BC,04,18672655.0,4158013.0,Dairy products,22830668.0
2026-05,MB,19,14101146.0,8609745.0,Prepared cereals,22710891.0
2026-05,MB,95,19036505.0,3343476.0,Toys & sports equipment,22379981.0
2026-05,QC,54,18039313.0,4300459.0,Man-made filaments,22339772.0
2026-05,AB,98,72955.0,21950733.0,Special transactions (CA),22023688.0
2026-05,NS,44,3343142.0,18113042.0,Wood & wood articles,21456184.0
2026-05,MB,32,20915649.0,205749.0,Tanning & dye extracts,21121398.0
2026-05,NB,85,15780893.0,5145547.0,Electrical equipment,20926440.0
2026-05,AB,82,16409560.0,4239350.0,Tools & cutlery,20648910.0
2026-05,AB,33,19811481.0,643399.0,Cosmetics & perfumes,20454880.0
2026-05,NS,08,2968648.0,17440765.0,Fruit & nuts,20409413.0
2026-05,ZZ,29,0.0,20333452.0,Organic chemicals,20333452.0
2026-05,NS,22,20228269.0,51777.0,Beverages & spirits,20280046.0
2026-05,SK,44,2807313.0,16677105.0,Wood & wood articles,19484418.0
2026-05,AB,81,5315073.0,14046712.0,Other base metals,19361785.0
2026-05,BC,69,19061676.0,23070.0,Ceramic products,19084746.0
2026-05,AB,62,16753649.0,2177557.0,Woven apparel,18931206.0
2026-05,BC,78,2834.0,18723634.0,Lead,18726468.0
2026-05,SK,90,14910183.0,3708234.0,Optical & medical instruments,18618417.0
2026-05,ZZ,61,0.0,18616442.0,Knitted apparel,18616442.0
2026-05,YT,26,2584.0,18443019.0,"Ores, slag & ash",18445603.0
2026-05,BC,31,6731826.0,11613373.0,Fertilizers,18345199.0
2026-05,NB,31,1793392.0,16438817.0,Fertilizers,18232209.0
2026-05,MB,83,16540546.0,1646677.0,Miscellaneous metal articles,18187223.0
2026-05,SK,34,16090840.0,1430895.0,Soap & cleaning products,17521735.0
2026-05,ZZ,33,0.0,17508917.0,Cosmetics & perfumes,17508917.0
2026-05,MB,98,626934.0,16765225.0,Special transactions (CA),17392159.0
2026-05,ZZ,82,0.0,16935511.0,Tools & cutlery,16935511.0
2026-05,BC,11,8815540.0,8092740.0,Milling products,16908280.0
2026-05,AB,83,14473107.0,2398862.0,Miscellaneous metal articles,16871969.0
2026-05,ZZ,62,0.0,16809611.0,Woven apparel,16809611.0
2026-05,ON,55,16515646.0,205796.0,Man-made staple fibres,16721442.0
2026-05,ON,58,11954900.0,4699512.0,Special woven fabrics,16654412.0
2026-05,BC,17,14259473.0,2370729.0,Sugars,16630202.0
2026-05,QC,86,8231308.0,8387705.0,Railway equipment,16619013.0
2026-05,NS,90,1502892.0,15075328.0,Optical & medical instruments,16578220.0
2026-05,PE,29,11995656.0,4570579.0,Organic chemicals,16566235.0
2026-05,QC,55,12122220.0,4401599.0,Man-made staple fibres,16523819.0
2026-05,ZZ,31,0.0,15872665.0,Fertilizers,15872665.0
2026-05,QC,78,411370.0,15164396.0,Lead,15575766.0
2026-05,ZZ,75,0.0,15550316.0,Nickel,15550316.0
2026-05,ON,92,12899051.0,2630906.0,Musical instruments,15529957.0
2026-05,MB,21,14777885.0,604629.0,Misc food preparations,15382514.0
2026-05,NS,16,197981.0,15113429.0,Prepared meat & fish,15311410.0
2026-05,ON,78,1938405.0,13067241.0,Lead,15005646.0
2026-05,NB,96,662331.0,14273765.0,Miscellaneous manufactures,14936096.0
2026-05,NS,33,14727198.0,15227.0,Cosmetics & perfumes,14742425.0
2026-05,NS,25,3157082.0,11547474.0,"Salt, sulphur, stone, cement",14704556.0
2026-05,PE,07,0.0,14631229.0,Vegetables,14631229.0
2026-05,NS,61,14513948.0,66673.0,Knitted apparel,14580621.0
2026-05,MB,68,13663874.0,822494.0,Stone & cement articles,14486368.0
2026-05,NS,72,5920520.0,8555037.0,Iron & steel,14475557.0
2026-05,ZZ,38,0.0,14381493.0,Misc chemical products,14381493.0
2026-05,AB,86,14227782.0,91244.0,Railway equipment,14319026.0
2026-05,ZZ,64,0.0,14032482.0,Footwear,14032482.0
2026-05,SK,94,11668099.0,2264734.0,Furniture,13932833.0
2026-05,AB,61,12673840.0,1196961.0,Knitted apparel,13870801.0
2026-05,QC,65,10883357.0,2824493.0,Headgear,13707850.0
2026-05,AB,05,1423689.0,12103619.0,Other animal products,13527308.0
2026-05,MB,82,12315797.0,1176020.0,Tools & cutlery,13491817.0
2026-05,MB,35,5948286.0,7350210.0,Protein substances,13298496.0
2026-05,BC,93,6008986.0,7234830.0,Arms & ammunition,13243816.0
2026-05,QC,11,4161326.0,9035833.0,Milling products,13197159.0
2026-05,QC,06,8905826.0,4196571.0,Live trees & plants,13102397.0
2026-05,NB,28,8047940.0,4910169.0,Inorganic chemicals,12958109.0
2026-05,MB,16,10022620.0,2924557.0,Prepared meat & fish,12947177.0
2026-05,NB,40,12855574.0,91201.0,Rubber,12946775.0
2026-05,ZZ,48,0.0,12780228.0,Paper & paperboard,12780228.0
2026-05,AB,63,11158864.0,1471043.0,Other made-up textiles,12629907.0
2026-05,ZZ,32,0.0,12539354.0,Tanning & dye extracts,12539354.0
2026-05,BC,57,12440635.0,17938.0,Carpets,12458573.0
2026-05,MB,08,12376138.0,0.0,Fruit & nuts,12376138.0
2026-05,SK,29,12172624.0,178751.0,Organic chemicals,12351375.0
2026-05,NL,81,994625.0,11027635.0,Other base metals,12022260.0
2026-05,ZZ,70,0.0,12019170.0,Glass,12019170.0
2026-05,MB,70,11125070.0,890630.0,Glass,12015700.0
2026-05,ZZ,18,0.0,11995431.0,Cocoa & cocoa products,11995431.0
2026-05,AB,42,10708835.0,1209652.0,Leather goods,11918487.0
2026-05,MB,22,8165008.0,3552324.0,Beverages & spirits,11717332.0
2026-05,AB,16,6891832.0,4747096.0,Prepared meat & fish,11638928.0
2026-05,MB,57,11519874.0,21334.0,Carpets,11541208.0
2026-05,ZZ,15,0.0,11438508.0,Animal/veg fats & oils,11438508.0
2026-05,ZZ,17,0.0,11381836.0,Sugars,11381836.0
2026-05,NS,15,1146067.0,10217946.0,Animal/veg fats & oils,11364013.0
2026-05,NL,84,10259165.0,931363.0,Machinery & mechanical appliances,11190528.0
2026-05,ON,67,11033092.0,114815.0,Feathers & artificial flowers,11147907.0
2026-05,QC,57,9501813.0,1403221.0,Carpets,10905034.0
2026-05,BC,97,6174196.0,4694458.0,Works of art,10868654.0
2026-05,SK,76,7130166.0,3632080.0,Aluminium,10762246.0
2026-05,ZZ,21,0.0,10606842.0,Misc food preparations,10606842.0
2026-05,BC,86,9996961.0,577654.0,Railway equipment,10574615.0
2026-05,NS,76,4748792.0,5787624.0,Aluminium,10536416.0
2026-05,BC,01,8213390.0,2319945.0,Live animals,10533335.0
2026-05,NL,73,9466875.0,1042910.0,Articles of iron & steel,10509785.0
2026-05,MB,62,9559957.0,780920.0,Woven apparel,10340877.0
2026-05,SK,19,9786893.0,482398.0,Prepared cereals,10269291.0
2026-05,MB,04,5948512.0,4265139.0,Dairy products,10213651.0
2026-05,MB,33,10138503.0,57694.0,Cosmetics & perfumes,10196197.0
2026-05,NB,07,5981183.0,4163775.0,Vegetables,10144958.0
2026-05,ON,79,8566656.0,1382027.0,Zinc,9948683.0
2026-05,BC,59,9652864.0,270729.0,Coated textiles,9923593.0
2026-05,ON,37,9254247.0,658713.0,Photographic goods,9912960.0
2026-05,SK,21,8772936.0,1090845.0,Misc food preparations,9863781.0
2026-05,SK,89,9846144.0,0.0,Ships & boats,9846144.0
2026-05,PE,16,0.0,9696799.0,Prepared meat & fish,9696799.0
2026-05,AB,32,8601674.0,933353.0,Tanning & dye extracts,9535027.0
2026-05,BC,65,9349877.0,107242.0,Headgear,9457119.0
2026-05,NS,21,5299871.0,4082040.0,Misc food preparations,9381911.0
2026-05,ZZ,44,0.0,9282087.0,Wood & wood articles,9282087.0
2026-05,BC,81,5831975.0,3385553.0,Other base metals,9217528.0
2026-05,ZZ,74,0.0,9197229.0,Copper,9197229.0
2026-05,ZZ,42,0.0,9113401.0,Leather goods,9113401.0
2026-05,QC,60,7377372.0,1730896.0,Knitted fabrics,9108268.0
2026-05,SK,33,8938916.0,38543.0,Cosmetics & perfumes,8977459.0
2026-05,NB,90,2354583.0,6596460.0,Optical & medical instruments,8951043.0
2026-05,ZZ,49,0.0,8920974.0,Printed books & media,8920974.0
2026-05,BC,05,6521539.0,2327669.0,Other animal products,8849208.0
2026-05,ZZ,36,0.0,8806211.0,Explosives,8806211.0
2026-05,NB,23,4200304.0,4602010.0,Food industry residues,8802314.0
2026-05,QC,91,8399244.0,389686.0,Clocks & watches,8788930.0
2026-05,BC,92,7527264.0,1227966.0,Musical instruments,8755230.0
2026-05,NS,19,2032145.0,6607198.0,Prepared cereals,8639343.0
2026-05,SK,16,8353877.0,275104.0,Prepared meat & fish,8628981.0
2026-05,AB,03,8405378.0,159186.0,Fish & seafood,8564564.0
2026-05,BC,91,8052587.0,496661.0,Clocks & watches,8549248.0
2026-05,NB,22,7969304.0,578883.0,Beverages & spirits,8548187.0
2026-05,NB,15,5933890.0,2602155.0,Animal/veg fats & oils,8536045.0
2026-05,MB,89,8289390.0,206051.0,Ships & boats,8495441.0
2026-05,ON,60,6136548.0,2120339.0,Knitted fabrics,8256887.0
2026-05,AB,96,7648425.0,466235.0,Miscellaneous manufactures,8114660.0
2026-05,SK,25,3098525.0,5007545.0,"Salt, sulphur, stone, cement",8106070.0
2026-05,SK,95,7978126.0,125610.0,Toys & sports equipment,8103736.0
2026-05,AB,17,4573686.0,3499457.0,Sugars,8073143.0
2026-05,SK,99,1925533.0,6141547.0,Confidential / low-value (CA),8067080.0
2026-05,NS,62,8033926.0,16709.0,Woven apparel,8050635.0
2026-05,AB,74,5396068.0,2569926.0,Copper,7965994.0
2026-05,SK,48,7901298.0,1956.0,Paper & paperboard,7903254.0
2026-05,PE,38,70436.0,7814700.0,Misc chemical products,7885136.0
2026-05,QC,80,4702654.0,3145601.0,Tin,7848255.0
2026-05,MB,74,6594319.0,1169584.0,Copper,7763903.0
2026-05,PE,21,0.0,7645550.0,Misc food preparations,7645550.0
2026-05,BC,56,7376093.0,241618.0,Wadding & felt,7617711.0
2026-05,ZZ,91,0.0,7571512.0,Clocks & watches,7571512.0
2026-05,NB,19,4749209.0,2813243.0,Prepared cereals,7562452.0
2026-05,MB,63,6650649.0,903237.0,Other made-up textiles,7553886.0
2026-05,ZZ,03,0.0,7445374.0,Fish & seafood,7445374.0
2026-05,NL,90,6811241.0,454593.0,Optical & medical instruments,7265834.0
2026-05,MB,96,7046787.0,195194.0,Miscellaneous manufactures,7241981.0
2026-05,NB,99,275663.0,6806665.0,Confidential / low-value (CA),7082328.0
2026-05,NS,38,1462334.0,5564017.0,Misc chemical products,7026351.0
2026-05,ON,43,2414938.0,4558901.0,Furskins,6973839.0
2026-05,MB,56,6741647.0,180823.0,Wadding & felt,6922470.0
2026-05,AB,04,5504062.0,1398271.0,Dairy products,6902333.0
2026-05,ON,41,3166625.0,3715064.0,Raw hides & skins,6881689.0
2026-05,QC,51,6733276.0,141174.0,Wool,6874450.0
2026-05,NS,05,6606137.0,212563.0,Other animal products,6818700.0
2026-05,ZZ,63,0.0,6810131.0,Other made-up textiles,6810131.0
2026-05,AB,09,6792403.0,16007.0,"Coffee, tea & spices",6808410.0
2026-05,NB,89,6256209.0,431259.0,Ships & boats,6687468.0
2026-05,ZZ,81,0.0,6671949.0,Other base metals,6671949.0
2026-05,ON,36,6612094.0,3220.0,Explosives,6615314.0
2026-05,ZZ,20,0.0,6521344.0,Prepared vegetables,6521344.0
2026-05,NB,06,1481158.0,4906212.0,Live trees & plants,6387370.0
2026-05,NS,31,236117.0,6006262.0,Fertilizers,6242379.0
2026-05,MB,61,6054054.0,112330.0,Knitted apparel,6166384.0
2026-05,QC,05,2588933.0,3572286.0,Other animal products,6161219.0
2026-05,NS,56,5248248.0,846673.0,Wadding & felt,6094921.0
2026-05,NL,99,2101612.0,3789119.0,Confidential / low-value (CA),5890731.0
2026-05,NB,17,163781.0,5709114.0,Sugars,5872895.0
2026-05,PE,08,0.0,5820388.0,Fruit & nuts,5820388.0
2026-05,SK,82,5209139.0,601417.0,Tools & cutlery,5810556.0
2026-05,ON,66,5700119.0,93513.0,Umbrellas,5793632.0
2026-05,AB,60,5766717.0,0.0,Knitted fabrics,5766717.0
2026-05,SK,68,5686959.0,66280.0,Stone & cement articles,5753239.0
2026-05,SK,08,5689284.0,0.0,Fruit & nuts,5689284.0
2026-05,AB,69,5602676.0,54477.0,Ceramic products,5657153.0
2026-05,NS,30,4130668.0,1455608.0,Pharmaceuticals,5586276.0
2026-05,QC,41,3730563.0,1820782.0,Raw hides & skins,5551345.0
2026-05,NB,08,5431230.0,73771.0,Fruit & nuts,5505001.0
2026-05,SK,04,1654152.0,3837279.0,Dairy products,5491431.0
2026-05,AB,41,60539.0,5407184.0,Raw hides & skins,5467723.0
2026-05,ZZ,35,0.0,5457701.0,Protein substances,5457701.0
2026-05,MB,03,286238.0,5163109.0,Fish & seafood,5449347.0
2026-05,SK,32,5420402.0,5517.0,Tanning & dye extracts,5425919.0
2026-05,ZZ,89,0.0,5385165.0,Ships & boats,5385165.0
2026-05,SK,86,5377214.0,0.0,Railway equipment,5377214.0
2026-05,NB,94,4877420.0,491125.0,Furniture,5368545.0
2026-05,QC,97,3415672.0,1927666.0,Works of art,5343338.0
2026-05,ON,51,3002978.0,2321733.0,Wool,5324711.0
2026-05,QC,13,4584127.0,736912.0,Resins & gums,5321039.0
2026-05,ON,80,5189078.0,129646.0,Tin,5318724.0
2026-05,ON,52,5261818.0,54018.0,Cotton,5315836.0
2026-05,AB,49,4385157.0,880207.0,Printed books & media,5265364.0
2026-05,NL,28,5235971.0,0.0,Inorganic chemicals,5235971.0
2026-05,ZZ,08,0.0,5147190.0,Fruit & nuts,5147190.0
2026-05,ZZ,34,0.0,5137937.0,Soap & cleaning products,5137937.0
2026-05,MB,05,1929190.0,3206581.0,Other animal products,5135771.0
2026-05,ZZ,96,0.0,5095259.0,Miscellaneous manufactures,5095259.0
2026-05,AB,35,4448306.0,620732.0,Protein substances,5069038.0
2026-05,ZZ,86,0.0,5042926.0,Railway equipment,5042926.0
2026-05,AB,93,4976887.0,20458.0,Arms & ammunition,4997345.0
2026-05,NL,48,265073.0,4703818.0,Paper & paperboard,4968891.0
2026-05,ZZ,27,0.0,4850694.0,Mineral fuels & oils,4850694.0
2026-05,SK,83,4835072.0,100.0,Miscellaneous metal articles,4835172.0
2026-05,NS,26,0.0,4782300.0,"Ores, slag & ash",4782300.0
2026-05,SK,70,4252576.0,494567.0,Glass,4747143.0
2026-05,AB,56,4667305.0,45904.0,Wadding & felt,4713209.0
2026-05,AB,89,3099095.0,1511434.0,Ships & boats,4610529.0
2026-05,NS,89,4165721.0,436379.0,Ships & boats,4602100.0
2026-05,SK,20,4301063.0,252595.0,Prepared vegetables,4553658.0
2026-05,AB,18,2607013.0,1921508.0,Cocoa & cocoa products,4528521.0
2026-05,NS,94,3748867.0,767628.0,Furniture,4516495.0
2026-05,QC,58,2263998.0,2200444.0,Special woven fabrics,4464442.0
2026-05,NB,56,4139521.0,173972.0,Wadding & felt,4313493.0
2026-05,BC,36,3382198.0,876258.0,Explosives,4258456.0
2026-05,MB,06,3988348.0,252710.0,Live trees & plants,4241058.0
2026-05,AB,57,4189140.0,3106.0,Carpets,4192246.0
